1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38
    58	 0.44715	 0.25846	 0.34127	 0.43474	 0.83295	 0.96561	 0.27533	 0.14953	-0.16767	 0.08506	-0.28906	 0.08084	-0.10990	 0.03029	-0.06909	 0.00899	-0.15522	-0.01048	-0.19041	 0.01687	-0.20061	-0.01071	-0.17610	 0.04667	-0.14845	-0.04623	-0.21776	-0.03371	 0.21598	 0.07027	 0.26387	 0.13895	 1.59058	 0.94854	 0.27754	 0.42540	NULL
    59	 0.44715	 0.25846	 0.34127	 0.43474	 0.81510	 0.99114	 0.23889	 0.16242	-0.18070	 0.08440	-0.30888	 0.07907	-0.12842	 0.02738	-0.09003	 0.00585	-0.20051	-0.01911	-0.22018	 0.01425	-0.22454	-0.01590	-0.20089	 0.04490	-0.18147	-0.06766	-0.26390	-0.01691	 0.17639	 0.06341	 0.24568	 0.14558	 1.61315	 0.96046	 0.01880	 0.79692	NULL
    60	 0.44715	 0.25846	 0.34127	 0.43474	 0.81510	 0.99114	 0.23889	 0.16242	-0.19372	 0.08375	-0.32869	 0.07732	-0.13648	 0.02711	-0.09724	 0.00434	-0.21653	-0.02186	-0.22862	 0.01462	-0.23743	-0.01716	-0.21813	 0.05103	-0.18181	-0.08442	-0.26390	-0.01691	 0.17639	 0.06341	 0.24568	 0.14558	 1.62355	 0.96771	 0.01880	 0.79692	NULL
    61	 0.47595	 0.24765	 0.32364	 0.45983	 0.84160	 0.98119	 0.25710	 0.15598	-0.19372	 0.08375	-0.33731	 0.08975	-0.13924	 0.02815	-0.09930	 0.00257	-0.21431	-0.02134	-0.21381	 0.02360	-0.24361	-0.01491	-0.21813	 0.05103	-0.14879	-0.06302	-0.26390	-0.01691	 0.19558	 0.09969	 0.24568	 0.14558	 1.64962	 0.98017	 0.01880	 0.79692	NULL
    62	 0.47595	 0.24765	 0.35277	 0.44953	 0.82372	 1.00675	 0.29357	 0.14307	-0.19898	 0.09127	-0.30888	 0.07907	-0.13330	 0.03140	-0.08766	 0.00243	-0.18763	-0.01917	-0.18844	 0.03254	-0.22643	-0.01323	-0.20577	 0.05191	-0.11539	-0.02472	-0.21776	-0.03371	 0.24488	 0.12479	 0.26387	 0.13895	 1.65823	 0.99000	 0.01880	 0.79692	NULL
    63	 0.50878	 0.26156	 0.38731	 0.49405	 0.88542	 1.00247	 0.37922	 0.15811	-0.16514	 0.10073	-0.28649	 0.10752	-0.09547	 0.03914	-0.03550	 0.00825	-0.09277	-0.00408	-0.10796	 0.05691	-0.16747	 0.00110	-0.17350	 0.06160	 0.06651	 0.02630	-0.17882	 0.00852	 0.35366	 0.19354	 0.27023	 0.16827	 1.68422	 1.00816	 0.01880	 0.79692	NULL
    64	 0.52521	 0.26854	 0.42809	 0.49859	 0.87613	 1.04379	 0.41014	 0.19263	-0.13906	 0.10204	-0.24674	 0.11106	-0.06636	 0.04470	 0.00154	 0.01214	-0.03107	 0.00732	-0.06031	 0.06972	-0.12373	 0.01108	-0.15357	 0.07041	 0.16668	 0.05731	-0.13245	-0.00836	 0.41319	 0.23735	 0.30669	 0.15500	 1.70514	 1.01699	 0.01880	 0.79692	NULL
    65	 0.55814	 0.28249	 0.49221	 0.53292	 0.92873	 1.08097	 0.51492	 0.20117	-0.07893	 0.11280	-0.14695	 0.11984	-0.00444	 0.05666	 0.07944	 0.02196	 0.09403	 0.03238	 0.02655	 0.09105	-0.03589	 0.03106	-0.10121	 0.08894	 0.33517	 0.11493	-0.04669	 0.01703	 0.51338	 0.28841	 0.33133	 0.17773	 1.75040	 1.04088	 0.01880	 0.79692	NULL
    66	 0.57463	 0.28947	 0.48600	 0.57324	 0.97283	 1.10250	 0.54902	 0.21195	-0.03958	 0.11473	-0.10686	 0.12334	 0.02308	 0.06177	 0.10996	 0.02838	 0.14733	 0.04371	 0.06079	 0.09810	-0.00051	 0.04022	-0.08613	 0.10484	 0.38645	 0.14779	-0.00727	 0.05952	 0.55387	 0.29546	 0.36791	 0.16441	 1.78006	 1.05385	 0.01880	 0.79692	NULL
    67	 0.62017	 0.28557	 0.52708	 0.57781	 0.98075	 1.17598	 0.60175	 0.21618	 0.00773	 0.12485	-0.04657	 0.12856	 0.06195	 0.07146	 0.15368	 0.03754	 0.22318	 0.06234	 0.10637	 0.10437	 0.05870	 0.04877	-0.04604	 0.12255	 0.45466	 0.17448	 0.08641	 0.02541	 0.60435	 0.32111	 0.40777	 0.16578	 1.84463	 1.08351	 0.21758	 0.71869	NULL
    68	 0.63673	 0.29254	 0.50921	 0.60325	 1.01629	 1.18180	 0.62031	 0.20962	 0.03409	 0.12611	-0.02644	 0.13030	 0.07436	 0.07454	 0.16682	 0.04028	 0.24507	 0.06848	 0.11931	 0.10458	 0.07620	 0.05043	-0.02102	 0.12433	 0.47144	 0.16818	 0.03221	 0.10221	 0.60435	 0.32111	 0.41101	 0.18049	 1.87421	 1.10228	 0.21758	 0.71869	NULL
    69	 0.62420	 0.31046	 0.53871	 0.59282	 1.01543	 1.23982	 0.63889	 0.20305	 0.05518	 0.13496	 0.01391	 0.13377	 0.09240	 0.07551	 0.17690	 0.04504	 0.26818	 0.07486	 0.13060	 0.10378	 0.09562	 0.04939	 0.00403	 0.12610	 0.47144	 0.16818	 0.07917	 0.08511	 0.63518	 0.30954	 0.44770	 0.16713	 1.93365	 1.13405	 0.41685	 0.64026	NULL
    70	 0.65330	 0.29954	 0.52082	 0.61830	 1.04238	 1.22970	 0.61746	 0.23354	 0.06840	 0.13559	 0.01391	 0.13377	 0.09596	 0.07638	 0.17904	 0.04679	 0.27382	 0.07617	 0.13216	 0.10323	 0.10000	 0.04981	 0.01657	 0.12699	 0.47144	 0.16818	 0.07917	 0.08511	 0.63518	 0.30954	 0.46607	 0.16045	 1.95808	 1.14918	 0.61656	 0.56166	NULL
    71	 0.65330	 0.29954	 0.52082	 0.61830	 1.05109	 1.24571	 0.63604	 0.22697	 0.08161	 0.13622	 0.00518	 0.14636	 0.10408	 0.07666	 0.18263	 0.04887	 0.27656	 0.07787	 0.13258	 0.10094	 0.09562	 0.04939	 0.03407	 0.12077	 0.47102	 0.15088	 0.02475	 0.16222	 0.60435	 0.32111	 0.46934	 0.17517	 1.98768	 1.17371	 0.61656	 0.56166	NULL
    72	 0.65330	 0.29954	 0.52082	 0.61830	 1.03278	 1.27188	 0.61459	 0.25751	 0.10015	 0.12927	-0.02373	 0.15721	 0.10691	 0.07560	 0.18263	 0.04887	 0.27721	 0.07696	 0.12980	 0.09978	 0.09753	 0.04669	 0.03901	 0.11368	 0.45425	 0.15718	 0.02475	 0.16222	 0.60435	 0.32111	 0.46934	 0.17517	 1.99635	 1.18366	 0.81670	 0.48288	NULL
    73	 0.64077	 0.31746	 0.52082	 0.61830	 1.05978	 1.26175	 0.63318	 0.25093	 0.10015	 0.12927	-0.02373	 0.15721	 0.10515	 0.07514	 0.18117	 0.04857	 0.27155	 0.07565	 0.12101	 0.09703	 0.09068	 0.04315	 0.02645	 0.11280	 0.43664	 0.12895	 0.07917	 0.08511	 0.59448	 0.30249	 0.48773	 0.16848	 2.01375	 1.19777	 0.81670	 0.48288	NULL
    74	 0.64077	 0.31746	 0.52082	 0.61830	 1.08680	 1.25160	 0.61170	 0.28152	 0.10015	 0.12927	 0.00518	 0.14636	 0.10441	 0.07321	 0.18049	 0.04711	 0.26591	 0.07434	 0.11655	 0.09486	 0.08193	 0.04232	 0.03138	 0.10572	 0.41990	 0.13523	 0.03221	 0.10221	 0.61537	 0.27237	 0.47259	 0.18992	 2.02603	 1.20250	 0.81670	 0.48288	NULL
    75	 0.64077	 0.31746	 0.52082	 0.61830	 1.09554	 1.26765	 0.61170	 0.28152	 0.10015	 0.12927	 0.01391	 0.13377	 0.10088	 0.07233	 0.17851	 0.04272	 0.25590	 0.06992	 0.10995	 0.09239	 0.08136	 0.03650	 0.01390	 0.11193	 0.40276	 0.12428	 0.03221	 0.10221	 0.58461	 0.28392	 0.47259	 0.18992	 2.04182	 1.21344	 0.81670	 0.48288	NULL
    76	 0.64077	 0.31746	 0.52082	 0.61830	 1.09554	 1.26765	 0.63031	 0.27493	 0.10015	 0.12927	 0.04287	 0.12289	 0.09806	 0.07339	 0.17784	 0.04128	 0.25152	 0.06680	 0.10715	 0.09126	 0.07699	 0.03608	 0.01390	 0.11193	 0.40231	 0.10707	 0.03221	 0.10221	 0.58461	 0.28392	 0.45421	 0.19661	 2.05410	 1.21817	 0.81670	 0.48288	NULL
    77	 0.66989	 0.30653	 0.53245	 0.63335	 1.10426	 1.28373	 0.63031	 0.27493	 0.10015	 0.12927	 0.04287	 0.12289	 0.09627	 0.07295	 0.17801	 0.03864	 0.24327	 0.06175	 0.10174	 0.09050	 0.07071	 0.03837	 0.00897	 0.11901	 0.40231	 0.10707	 0.02475	 0.16222	 0.55387	 0.29546	 0.47259	 0.18992	 2.07688	 1.23020	 0.81670	 0.48288	NULL
    78	 0.66989	 0.30653	 0.53245	 0.63335	 1.13136	 1.27356	 0.63031	 0.27493	 0.08161	 0.13622	 0.04287	 0.12289	 0.09627	 0.07295	 0.17880	 0.03750	 0.24117	 0.05916	 0.10006	 0.08949	 0.07071	 0.03837	 0.00897	 0.11901	 0.40231	 0.10707	 0.02475	 0.16222	 0.55387	 0.29546	 0.48773	 0.16848	 2.09270	 1.23541	 0.81670	 0.48288	NULL
    79	 0.68650	 0.31353	 0.51451	 0.65889	 1.14011	 1.28965	 0.67042	 0.23776	 0.08161	 0.13622	 0.04287	 0.12289	 0.09345	 0.07401	 0.17506	 0.03805	 0.23506	 0.05667	 0.09394	 0.08633	 0.06006	 0.04024	 0.00897	 0.11901	 0.38562	 0.11334	 0.02475	 0.16222	 0.58461	 0.28392	 0.50614	 0.16177	 2.12253	 1.25424	 0.81670	 0.48288	NULL
    80	 0.68650	 0.31353	 0.51451	 0.65889	 1.12171	 1.31597	 0.65179	 0.24435	 0.08692	 0.12863	 0.04287	 0.12289	 0.09168	 0.07356	 0.17361	 0.03773	 0.23228	 0.05501	 0.09109	 0.08360	 0.05569	 0.03982	 0.00897	 0.11901	 0.38520	 0.09615	 0.03221	 0.10221	 0.60547	 0.25383	 0.50614	 0.16177	 2.14549	 1.26053	 0.61656	 0.56166	NULL
    81	 0.67393	 0.33149	 0.54408	 0.64843	 1.13044	 1.33212	 0.63318	 0.25093	 0.08692	 0.12863	 0.02264	 0.12118	 0.08742	 0.07074	 0.16178	 0.03790	 0.21861	 0.05395	 0.07836	 0.07799	 0.03629	 0.04086	-0.00357	 0.11813	 0.35142	 0.09149	 0.03221	 0.10221	 0.57474	 0.26537	 0.50614	 0.16177	 2.18243	 1.27468	 0.61656	 0.56166	NULL
    82	 0.67393	 0.33149	 0.52612	 0.67400	 1.15762	 1.32191	 0.61459	 0.25751	 0.06840	 0.13559	-0.00627	 0.13204	 0.08314	 0.06792	 0.15517	 0.03783	 0.21074	 0.05211	 0.06960	 0.07522	 0.03384	 0.03773	-0.01608	 0.11724	 0.33436	 0.08060	-0.01468	 0.11928	 0.59557	 0.23533	 0.50614	 0.16177	 2.19647	 1.28257	 0.41685	 0.64026	NULL
    83	 0.70313	 0.32053	 0.54408	 0.64843	 1.15762	 1.32191	 0.59601	 0.26408	 0.05518	 0.13496	-0.02644	 0.13030	 0.06896	 0.06442	 0.13752	 0.03678	 0.18584	 0.04844	 0.04930	 0.06857	 0.01202	 0.03566	-0.02860	 0.11635	 0.28368	 0.06507	 0.03953	 0.04248	 0.55502	 0.22837	 0.50614	 0.16177	 2.21047	 1.29618	 0.41685	 0.64026	NULL
    84	 0.70313	 0.32053	 0.54408	 0.64843	 1.15762	 1.32191	 0.57743	 0.27065	 0.04198	 0.13433	-0.01772	 0.11773	 0.06013	 0.06220	 0.13021	 0.03527	 0.17298	 0.04442	 0.03575	 0.06592	 0.00520	 0.03213	-0.04110	 0.11546	 0.26668	 0.05420	-0.00727	 0.05952	 0.55502	 0.22837	 0.50614	 0.16177	 2.21926	 1.30036	 0.15658	 1.01398	NULL
    85	 0.70313	 0.32053	 0.54408	 0.64843	 1.15762	 1.32191	 0.58033	 0.24668	 0.01562	 0.13305	-0.06670	 0.12683	 0.04420	 0.05825	 0.11192	 0.03276	 0.13801	 0.03840	 0.00911	 0.05995	-0.02094	 0.02962	-0.06117	 0.10662	 0.20009	 0.06198	-0.05401	 0.07653	 0.51453	 0.22142	 0.49101	 0.18321	 2.23139	 1.31669	 0.15658	 1.01398	NULL
    86	 0.73234	 0.30957	 0.54408	 0.64843	 1.15762	 1.32191	 0.56178	 0.25324	 0.00244	 0.13241	-0.05800	 0.11427	 0.03432	 0.05755	 0.10320	 0.03092	 0.12009	 0.03423	-0.00599	 0.05786	-0.03209	 0.02567	-0.07365	 0.10573	 0.18318	 0.05112	-0.00002	 0.00003	 0.51453	 0.22142	 0.47259	 0.18992	 2.24193	 1.32403	 0.15658	 1.01398	NULL
    87	 0.71976	 0.32754	 0.52612	 0.67400	 1.16636	 1.33810	 0.56467	 0.22929	-0.02916	 0.13870	-0.06940	 0.10000	 0.01561	 0.05465	 0.08432	 0.02694	 0.08315	 0.02566	-0.03314	 0.05103	-0.06440	 0.02544	-0.09859	 0.10395	 0.13298	 0.03562	-0.04669	 0.01703	 0.47417	 0.21446	 0.47259	 0.18992	 2.27719	 1.34081	 0.41685	 0.64026	NULL
    88	 0.70718	 0.34554	 0.52612	 0.67400	 1.16636	 1.33810	 0.54616	 0.23584	-0.04229	 0.13805	-0.09816	 0.11080	 0.00960	 0.05139	 0.07558	 0.02512	 0.06591	 0.02059	-0.04772	 0.04825	-0.07553	 0.02149	-0.11104	 0.10305	 0.11615	 0.02478	-0.09327	 0.03398	 0.49487	 0.18460	 0.47259	 0.18992	 2.30024	 1.34707	 0.41685	 0.64026	NULL
    89	 0.72383	 0.35257	 0.53773	 0.68914	 1.15662	 1.38075	 0.54902	 0.21195	-0.05015	 0.12985	-0.10954	 0.09654	-0.00628	 0.04744	 0.05673	 0.02113	 0.02976	 0.01110	-0.07528	 0.04212	-0.10776	 0.02123	-0.12350	 0.10216	 0.06651	 0.02630	-0.13978	 0.05092	 0.45457	 0.17768	 0.46934	 0.17517	 2.33730	 1.36704	 0.41685	 0.64026	NULL
    90	 0.71122	 0.37060	 0.53773	 0.68914	 1.16534	 1.39701	 0.53052	 0.21850	-0.06327	 0.12920	-0.13826	 0.10732	-0.01615	 0.04675	 0.04801	 0.01932	 0.01192	 0.00695	-0.08983	 0.03933	-0.12076	 0.01998	-0.13595	 0.10128	 0.06616	 0.00932	-0.18623	 0.06783	 0.45457	 0.17768	 0.46934	 0.17517	 2.35488	 1.37550	 0.41685	 0.64026	NULL
    91	 0.72787	 0.37765	 0.53773	 0.68914	 1.20138	 1.40304	 0.51203	 0.22504	-0.07109	 0.12099	-0.19561	 0.12885	-0.03196	 0.04277	 0.02613	 0.01733	-0.02428	-0.00047	-0.11831	 0.03461	-0.15103	 0.01704	-0.14837	 0.10037	 0.03267	-0.01225	-0.23260	 0.08471	 0.41438	 0.17074	 0.46934	 0.17517	 2.37411	 1.39865	 0.15658	 1.01398	NULL
    92	 0.72787	 0.37765	 0.53773	 0.68914	 1.18281	 1.42960	 0.49356	 0.23157	-0.06581	 0.11345	-0.21555	 0.12708	-0.04358	 0.04163	 0.01602	 0.01520	-0.04204	-0.00464	-0.13176	 0.03199	-0.15778	 0.01351	-0.16079	 0.09948	-0.00003	 0.00003	-0.22511	 0.02537	 0.41438	 0.17074	 0.45095	 0.18187	 2.38287	 1.40866	 0.15658	 1.01398	NULL
    93	 0.72787	 0.37765	 0.53773	 0.68914	 1.19155	 1.44594	 0.45664	 0.24463	-0.09202	 0.11216	-0.26406	 0.13604	-0.06498	 0.03978	-0.00502	 0.01206	-0.07985	-0.01144	-0.15859	 0.02670	-0.18177	 0.00830	-0.19541	 0.11177	-0.03336	-0.02153	-0.27133	 0.04219	 0.40461	 0.15243	 0.41745	 0.20999	 2.40917	 1.42720	 0.41685	 0.64026	NULL
    94	 0.72787	 0.37765	 0.53773	 0.68914	 1.19155	 1.44594	 0.45956	 0.22074	-0.11039	 0.11906	-0.28394	 0.13426	-0.07482	 0.03908	-0.01517	 0.00994	-0.10040	-0.01521	-0.17307	 0.02392	-0.18851	 0.00478	-0.20782	 0.11088	-0.06629	-0.02617	-0.27133	 0.04219	 0.37427	 0.16382	 0.41745	 0.20999	 2.42152	 1.43772	 0.41685	 0.64026	NULL
    95	 0.72787	 0.37765	 0.52612	 0.67400	 1.20027	 1.46231	 0.44113	 0.22726	-0.14180	 0.12529	-0.29514	 0.11999	-0.09619	 0.03722	-0.03537	 0.00565	-0.14580	-0.02383	-0.20196	 0.01833	-0.21865	 0.00183	-0.23256	 0.10906	-0.11571	-0.04157	-0.31747	 0.05899	 0.31367	 0.18657	 0.41423	 0.19524	 2.44974	 1.45357	 0.41685	 0.64026	NULL
    96	 0.75719	 0.36665	 0.52612	 0.67400	 1.20027	 1.46231	 0.44404	 0.20342	-0.13653	 0.11775	-0.34343	 0.12890	-0.10600	 0.03650	-0.04545	 0.00351	-0.16894	-0.02928	-0.21746	 0.01540	-0.23155	 0.00056	-0.24494	 0.10816	-0.13225	-0.05231	-0.30998	-0.00014	 0.30401	 0.16824	 0.39589	 0.20191	 2.46034	 1.46094	 0.41685	 0.64026	NULL
    97	 0.75719	 0.36665	 0.49655	 0.68446	 1.22764	 1.45203	 0.40724	 0.21643	-0.16264	 0.11644	-0.38300	 0.12531	-0.12351	 0.03211	-0.06420	-0.00046	-0.21196	-0.03738	-0.24100	 0.01059	-0.26164	-0.00240	-0.25729	 0.10724	-0.19733	-0.04480	-0.30998	-0.00014	 0.27379	 0.17959	 0.39267	 0.18717	 2.47623	 1.47204	 0.41685	 0.64026	NULL
    98	 0.75719	 0.36665	 0.49655	 0.68446	 1.22764	 1.45203	 0.40724	 0.21643	-0.18093	 0.12331	-0.38300	 0.12531	-0.12947	 0.02887	-0.07364	-0.00114	-0.22297	-0.03996	-0.24623	 0.01139	-0.27640	-0.00099	-0.26963	 0.10633	-0.19733	-0.04480	-0.30998	-0.00014	 0.27379	 0.17959	 0.39267	 0.18717	 2.48341	 1.47306	 0.41685	 0.64026	NULL
    99	 0.74455	 0.38471	 0.49655	 0.68446	 1.20899	 1.47870	 0.40431	 0.24029	-0.19396	 0.12265	-0.41137	 0.13596	-0.12842	 0.02738	-0.07125	-0.00457	-0.21071	-0.03915	-0.22604	 0.02266	-0.27828	 0.00168	-0.25729	 0.10724	-0.16435	-0.02331	-0.30998	-0.00014	 0.31367	 0.18657	 0.37755	 0.20859	 2.49416	 1.46883	 0.41685	 0.64026	NULL
   100	 0.74455	 0.38471	 0.50813	 0.69961	 1.23641	 1.46841	 0.41977	 0.25767	-0.19396	 0.12265	-0.39164	 0.13778	-0.11968	 0.02958	-0.05893	-0.00328	-0.18201	-0.03443	-0.20001	 0.03402	-0.25871	 0.00647	-0.24494	 0.10816	-0.09850	 0.00293	-0.30998	-0.00014	 0.33301	 0.22331	 0.39589	 0.20191	 2.49783	 1.46354	 0.15658	 1.01398	NULL
   101	 0.76124	 0.39178	 0.53133	 0.72996	 1.23641	 1.46841	 0.50622	 0.27289	-0.16013	 0.13217	-0.33229	 0.14318	-0.07833	 0.03821	-0.00590	 0.00137	-0.07989	-0.01870	-0.11684	 0.05952	-0.19554	 0.02128	-0.19541	 0.11177	 0.10007	 0.04797	-0.27133	 0.04219	 0.46321	 0.26283	 0.43258	 0.18855	 2.50346	 1.44974	 0.15658	 1.01398	NULL
   102	 0.79060	 0.38076	 0.54294	 0.74517	 1.26384	 1.45811	 0.54033	 0.28377	-0.13928	 0.14103	-0.29261	 0.14676	-0.05093	 0.04330	 0.02673	 0.00692	-0.01813	-0.00736	-0.07032	 0.07220	-0.14996	 0.02861	-0.17553	 0.12064	 0.20047	 0.07906	-0.17882	 0.00852	 0.52317	 0.30698	 0.43582	 0.20331	 2.50712	 1.44445	 0.15658	 1.01398	NULL
   103	 0.80735	 0.38781	 0.59595	 0.76512	 1.27262	 1.47451	 0.62742	 0.29898	-0.07912	 0.15187	-0.19302	 0.15568	 0.00646	 0.05588	 0.09662	 0.01637	 0.10146	 0.01632	 0.01317	 0.09153	-0.06468	 0.04554	-0.10583	 0.13313	 0.35265	 0.14309	-0.09327	 0.03398	 0.62409	 0.35845	 0.47586	 0.20468	 2.52164	 1.43489	 0.15658	 1.01398	NULL
   104	 0.80735	 0.38781	 0.57783	 0.79091	 1.27262	 1.47451	 0.66468	 0.28579	-0.03975	 0.15383	-0.15302	 0.15923	 0.02940	 0.06160	 0.12363	 0.02069	 0.14963	 0.02750	 0.04512	 0.09672	-0.02745	 0.05203	-0.08581	 0.14200	 0.42031	 0.15249	-0.04669	 0.01703	 0.66488	 0.36556	 0.47910	 0.21946	 2.53249	 1.43062	 0.15658	 1.01398	NULL
   105	 0.83676	 0.37677	 0.60762	 0.78038	 1.28141	 1.49093	 0.68047	 0.30327	 0.00758	 0.16402	-0.09286	 0.16454	 0.06404	 0.06847	 0.16167	 0.02602	 0.21469	 0.04464	 0.08404	 0.10054	 0.01858	 0.05935	-0.05329	 0.15180	 0.45466	 0.17448	-0.00727	 0.05952	 0.70578	 0.37267	 0.50079	 0.22755	 2.55401	 1.42792	 0.15658	 1.01398	NULL
   106	 0.83676	 0.37677	 0.62574	 0.75459	 1.28141	 1.49093	 0.69914	 0.29666	 0.03927	 0.15772	-0.07274	 0.16629	 0.07291	 0.07066	 0.17271	 0.02699	 0.23147	 0.05061	 0.09214	 0.10086	 0.03168	 0.06062	-0.04572	 0.15980	 0.47144	 0.16818	 0.03953	 0.04248	 0.72684	 0.34230	 0.51924	 0.22083	 2.56109	 1.42898	 0.15658	 1.01398	NULL
   107	 0.83676	 0.37677	 0.62574	 0.75459	 1.29018	 1.50739	 0.69914	 0.29666	 0.07100	 0.15140	-0.05262	 0.16806	 0.08176	 0.07287	 0.17776	 0.02935	 0.24887	 0.05568	 0.10004	 0.09805	 0.04670	 0.05917	-0.03322	 0.16070	 0.45425	 0.15718	-0.01468	 0.11928	 0.72684	 0.34230	 0.53770	 0.21411	 2.57540	 1.43108	 0.35628	 0.93538	NULL
   108	 0.83676	 0.37677	 0.62574	 0.75459	 1.29018	 1.50739	 0.69914	 0.29666	 0.08422	 0.15204	-0.05262	 0.16806	 0.08355	 0.07330	 0.17776	 0.02935	 0.25050	 0.05709	 0.09996	 0.09647	 0.04670	 0.05917	-0.03817	 0.16781	 0.45382	 0.13991	-0.01468	 0.11928	 0.69585	 0.35393	 0.55617	 0.20739	 2.57706	 1.43427	 0.35628	 0.93538	NULL
   109	 0.83676	 0.37677	 0.64384	 0.72882	 1.29018	 1.50739	 0.69914	 0.29666	 0.08422	 0.15204	-0.02373	 0.15721	 0.08637	 0.07224	 0.17551	 0.03019	 0.24710	 0.05632	 0.09483	 0.09188	 0.04670	 0.05917	-0.02070	 0.16160	 0.41990	 0.13523	 0.03953	 0.04248	 0.71688	 0.32361	 0.55617	 0.20739	 2.59142	 1.43631	 0.35628	 0.93538	NULL
   110	 0.83676	 0.37677	 0.64384	 0.72882	 1.31773	 1.49705	 0.69914	 0.29666	 0.06568	 0.15900	-0.02373	 0.15721	 0.08459	 0.07181	 0.17177	 0.03075	 0.24547	 0.05491	 0.09195	 0.08917	 0.04233	 0.05875	-0.02070	 0.16160	 0.40316	 0.14151	-0.00727	 0.05952	 0.68591	 0.33524	 0.55617	 0.20739	 2.59677	 1.43998	 0.61656	 0.56166	NULL
   111	 0.83676	 0.37677	 0.64384	 0.72882	 1.29898	 1.52386	 0.71783	 0.29005	 0.06568	 0.15900	-0.02373	 0.15721	 0.08492	 0.06836	 0.16898	 0.02753	 0.23596	 0.05166	 0.08091	 0.08454	 0.03112	 0.05479	-0.03322	 0.16070	 0.38562	 0.11334	 0.04672	-0.01698	 0.72786	 0.27475	 0.55617	 0.20739	 2.60732	 1.44741	 0.61656	 0.56166	NULL
   112	 0.83676	 0.37677	 0.64384	 0.72882	 1.32654	 1.51351	 0.71783	 0.29005	 0.06568	 0.15900	-0.01500	 0.14462	 0.08418	 0.06643	 0.16687	 0.02576	 0.23211	 0.04969	 0.07490	 0.08294	 0.02675	 0.05437	-0.03322	 0.16070	 0.36851	 0.10242	 0.04672	-0.01698	 0.69693	 0.28636	 0.55617	 0.20739	 2.61450	 1.44843	 0.61656	 0.56166	NULL
   113	 0.85354	 0.38383	 0.62574	 0.75459	 1.35413	 1.50315	 0.71783	 0.29005	 0.06568	 0.15900	-0.04389	 0.15547	 0.08170	 0.06405	 0.16407	 0.02256	 0.22033	 0.04595	 0.06672	 0.08105	 0.01367	 0.05310	-0.02827	 0.15360	 0.35142	 0.09149	-0.00002	 0.00003	 0.69693	 0.28636	 0.57467	 0.20065	 2.61972	 1.45796	 0.61656	 0.56166	NULL
   114	 0.85354	 0.38383	 0.65556	 0.74404	 1.35413	 1.50315	 0.71783	 0.29005	 0.04716	 0.16596	-0.04389	 0.15547	 0.08275	 0.06255	 0.16488	 0.02139	 0.21646	 0.04400	 0.06347	 0.08059	 0.00740	 0.05539	-0.02332	 0.14650	 0.35142	 0.09149	-0.00002	 0.00003	 0.69693	 0.28636	 0.57467	 0.20065	 2.62680	 1.45902	 0.61656	 0.56166	NULL
   115	 0.84087	 0.40196	 0.65556	 0.74404	 1.35413	 1.50315	 0.71783	 0.29005	 0.05248	 0.15836	-0.07274	 0.16629	 0.08097	 0.06212	 0.16276	 0.01964	 0.20745	 0.04192	 0.05914	 0.08001	 0.00740	 0.05539	-0.02332	 0.14650	 0.33478	 0.09774	-0.00002	 0.00003	 0.69693	 0.28636	 0.57467	 0.20065	 2.63928	 1.46377	 0.61656	 0.56166	NULL
   116	 0.84087	 0.40196	 0.63744	 0.76983	 1.38175	 1.49279	 0.71783	 0.29005	 0.03927	 0.15772	-0.09286	 0.16454	 0.08097	 0.06212	 0.16356	 0.01848	 0.20231	 0.04178	 0.05747	 0.07899	 0.00740	 0.05539	-0.04078	 0.15270	 0.33478	 0.09774	-0.00002	 0.00003	 0.66604	 0.29795	 0.57467	 0.20065	 2.64646	 1.46479	 0.61656	 0.56166	NULL
   117	 0.85354	 0.38383	 0.65556	 0.74404	 1.38175	 1.49279	 0.69914	 0.29666	 0.04458	 0.15013	-0.09286	 0.16454	 0.07741	 0.06125	 0.15692	 0.01841	 0.19557	 0.04022	 0.05293	 0.07528	 0.00303	 0.05498	-0.04078	 0.15270	 0.31813	 0.10399	-0.00002	 0.00003	 0.66604	 0.29795	 0.57467	 0.20065	 2.65176	 1.46852	 0.61656	 0.56166	NULL
   118	 0.82409	 0.39489	 0.65556	 0.74404	 1.38175	 1.49279	 0.69914	 0.29666	 0.04458	 0.15013	-0.09286	 0.16454	 0.07283	 0.06186	 0.15175	 0.01866	 0.18930	 0.03981	 0.04745	 0.07296	 0.00494	 0.05227	-0.04078	 0.15270	 0.31771	 0.08685	-0.00002	 0.00003	 0.66604	 0.29795	 0.57467	 0.20065	 2.65176	 1.46852	 0.35628	 0.93538	NULL
   119	 0.82409	 0.39489	 0.62574	 0.75459	 1.35413	 1.50315	 0.66179	 0.30987	 0.04988	 0.14254	-0.11293	 0.16277	 0.06118	 0.06070	 0.13783	 0.01707	 0.17579	 0.03670	 0.03415	 0.06649	-0.01248	 0.05059	-0.04078	 0.15270	 0.28408	 0.08219	 0.05376	-0.07616	 0.65611	 0.27936	 0.57467	 0.20065	 2.64821	 1.46794	 0.35628	 0.93538	NULL
